x (ft),y (ft),description,img_last4,neck,seat_track,seat_height
36.91361549,-5.213129921,,1270,50th_male,mid,mid
37.12027231,-5.304914698,,1270,50th_male,mid,mid
37.30435367,-5.355347769,,1270,50th_male,mid,mid
37.3651378,-5.460629921,,1270,50th_male,mid,mid
37.3894521,-5.502742782,,1270,50th_male,mid,mid
37.4502395,-5.608024934,,1270,50th_male,mid,mid
37.63644685,-5.659934383,,1270,50th_male,mid,mid
37.87325459,-5.797211286,,1270,50th_male,mid,mid
37.91003281,-5.860908793,,1270,50th_male,mid,mid
37.97132874,-5.967076772,,1270,50th_male,mid,mid
37.98358596,-5.988310367,,1270,50th_male,mid,mid
38.02036417,-6.052007874,,1270,50th_male,mid,mid
38.24749344,-6.17019357,,1270,50th_male,mid,mid
38.27211286,-6.212837927,,1270,50th_male,mid,mid
49.3431168,3.171669948,,1270,50th_male,mid,mid
49.0563878,3.102319554,,1270,50th_male,mid,mid
47.12518373,2.668490814,,1270,50th_male,mid,mid
45.83388123,2.387565617,,1270,50th_male,mid,mid
44.86462927,2.151715879,,1270,50th_male,mid,mid
43.93697835,1.925987533,,1270,50th_male,mid,mid
43.48791339,1.816715879,,1270,50th_male,mid,mid
43.04830709,1.709747375,,1270,50th_male,mid,mid
42.40592848,1.553435039,,1270,50th_male,mid,mid
40.78649606,1.15937336,,1270,50th_male,mid,mid
39.6539042,0.883776247,,1270,50th_male,mid,mid
37.90520013,0.458261155,,1270,50th_male,mid,mid
36.93112205,0.221236877,,1270,50th_male,mid,mid
35.40645013,-0.125032808,,1270,50th_male,mid,mid
34.69821522,-0.297887139,,1270,50th_male,mid,mid
33.22834974,-0.633474409,,1270,50th_male,mid,mid
32.85287073,-0.725393701,,1270,50th_male,mid,mid
32.01052822,-0.931594488,,1270,50th_male,mid,mid
31.43616798,-1.072198163,,1270,50th_male,mid,mid
31.10186024,-1.154035433,,1270,50th_male,mid,mid
30.9920899,-1.180908793,,1270,50th_male,mid,mid
30.66761811,-1.260337927,,1270,50th_male,mid,mid
30.57176837,-1.305009843,,1270,50th_male,mid,mid
30.49801181,-1.386377953,,1270,50th_male,mid,mid
30.53008202,-1.441922572,,1270,50th_male,mid,mid
30.46739829,-1.540948163,,1270,50th_male,mid,mid
30.49935039,-1.59628937,,1270,50th_male,mid,mid
30.44761483,-1.71277231,,1270,50th_male,mid,mid
30.45822507,-1.731151575,,1270,50th_male,mid,mid
30.39625328,-1.828412073,,1270,50th_male,mid,mid
30.41739829,-1.86503937,,1270,50th_male,mid,mid
30.44911745,-1.919980315,,1270,50th_male,mid,mid
30.49141404,-1.993234908,,1270,50th_male,mid,mid
30.59714567,-2.17636811,,1270,50th_male,mid,mid
30.62886483,-2.231309055,,1270,50th_male,mid,mid
30.67116142,-2.304566929,,1270,50th_male,mid,mid
30.68173228,-2.322880577,,1270,50th_male,mid,mid
73.51106299,43.34738517,,1270,50th_male,mid,mid
71.85604987,42.31507874,,1270,50th_male,mid,mid
70.20936024,41.43699475,,1270,50th_male,mid,mid
70.20936024,41.43699475,,1270,50th_male,mid,mid
68.69444226,40.48891732,,1270,50th_male,mid,mid
67.21201772,39.6326542,,1270,50th_male,mid,mid
66.50867782,39.19174541,,1270,50th_male,mid,mid
65.14439633,38.33650591,,1270,50th_male,mid,mid
63.83400262,37.51505249,,1270,50th_male,mid,mid
61.82253281,36.58430774,,1270,50th_male,mid,mid
59.41266404,35.25224409,,1270,50th_male,mid,mid
57.69916667,34.35005577,,1270,50th_male,mid,mid
56.6071916,33.77510827,,1270,50th_male,mid,mid
56.6071916,33.77510827,,1270,50th_male,mid,mid
55.87116142,33.84920604,,1270,50th_male,mid,mid
55.29984908,33.65880577,,1270,50th_male,mid,mid
54.73831037,33.47164698,,1270,50th_male,mid,mid
54.11169948,33.41707349,,1270,50th_male,mid,mid
54.03701444,33.54643373,,1270,50th_male,mid,mid
53.54504593,33.27790682,,1270,50th_male,mid,mid
53.47099081,33.40617454,,1270,50th_male,mid,mid
52.9144521,33.26826772,,1270,50th_male,mid,mid
52.9144521,33.26826772,,1270,50th_male,mid,mid
51.92513451,32.83244094,,1270,50th_male,mid,mid
51.82883202,32.99923556,,1270,50th_male,mid,mid
51.6603084,33.29113517,,1270,50th_male,mid,mid
51.53993438,33.49963255,,1270,50th_male,mid,mid
50.98893373,33.4057021,,1270,50th_male,mid,mid
50.82178806,33.69521654,,1270,50th_male,mid,mid
50.70239173,33.90200787,,1270,50th_male,mid,mid
50.60687664,34.06744751,,1270,50th_male,mid,mid
50.53524278,34.19151903,,1270,50th_male,mid,mid
50.4636122,34.31559711,,1270,50th_male,mid,mid
50.43972769,34.3569521,,1270,50th_male,mid,mid
50.34421588,34.52239173,,1270,50th_male,mid,mid
50.27257874,34.64646654,,1270,50th_male,mid,mid
50.20094488,34.77054462,,1270,50th_male,mid,mid
50.12931102,34.89461942,,1270,50th_male,mid,mid
50.03379593,35.06005249,,1270,50th_male,mid,mid
49.98603675,35.14276903,,1270,50th_male,mid,mid
49.84276575,35.39092192,,1270,50th_male,mid,mid
49.74725394,35.55635827,,1270,50th_male,mid,mid
49.7233727,35.59771654,,1270,50th_male,mid,mid
49.55622375,35.88722769,,1270,50th_male,mid,mid
49.50847113,35.96994423,,1270,50th_male,mid,mid
49.41295604,36.13538058,,1270,50th_male,mid,mid
49.36520013,36.21809711,,1270,50th_male,mid,mid
49.26968504,36.38353346,,1270,50th_male,mid,mid
49.1980479,36.50761155,,1270,50th_male,mid,mid
49.10253609,36.67304462,,1270,50th_male,mid,mid
49.07865814,36.71440617,,1270,50th_male,mid,mid
59.32988189,46.84658136,,1270,50th_male,mid,mid
58.7320374,46.35191601,,1270,50th_male,mid,mid
57.57099081,45.39124016,,1270,50th_male,mid,mid
55.88383202,44.0655643,,1270,50th_male,mid,mid
55.8288878,44.16072178,,1270,50th_male,mid,mid
55.69153871,44.39861877,,1270,50th_male,mid,mid
55.60913058,44.54135499,,1270,50th_male,mid,mid
55.36190289,44.96957021,,1270,50th_male,mid,mid
54.75277559,44.66143373,,1270,50th_male,mid,mid
54.61670276,44.89711614,,1270,50th_male,mid,mid
54.56228018,44.9913878,,1270,50th_male,mid,mid
54.50785105,45.08565945,,1270,50th_male,mid,mid
54.42620735,45.22706693,,1270,50th_male,mid,mid
54.37177493,45.32133858,,1270,50th_male,mid,mid
54.26292323,45.50988189,,1270,50th_male,mid,mid
54.15406496,45.69843176,,1270,50th_male,mid,mid
54.04520997,45.88697507,,1270,50th_male,mid,mid
54.95656496,47.06068898,,1270,50th_male,mid,mid
55.32740814,47.83418963,,1270,50th_male,mid,mid
55.29941273,47.88268045,,1270,50th_male,mid,mid
55.24341864,47.97966535,,1270,50th_male,mid,mid
55.13143701,48.17362861,,1270,50th_male,mid,mid
55.01944882,48.36758858,,1270,50th_male,mid,mid
54.9354626,48.51306102,,1270,50th_male,mid,mid
54.34649606,48.1173622,,1270,50th_male,mid,mid
53.71371719,47.82432087,,1270,50th_male,mid,mid
53.63130249,47.96705381,,1270,50th_male,mid,mid
53.03829068,47.6310105,,1270,50th_male,mid,mid
52.98386155,47.72528215,,1270,50th_male,mid,mid
52.95664698,47.7724147,,1270,50th_male,mid,mid
52.87500328,47.91382874,,1270,50th_male,mid,mid
51.85802493,47.02356299,,1270,50th_male,mid,mid
51.8045899,47.11610892,,1270,50th_male,mid,mid
51.72444554,47.2549311,,1270,50th_male,mid,mid
50.72019685,46.43798228,,1270,50th_male,mid,mid
50.66771982,46.52886811,,1270,50th_male,mid,mid
46.92947178,42.55089567,,1270,50th_male,mid,mid
46.92947178,42.55089567,,1270,50th_male,mid,mid
46.43598753,42.33992126,,1270,50th_male,mid,mid
46.04608596,41.96696522,,1270,50th_male,mid,mid
46.02221129,42.00832349,,1270,50th_male,mid,mid
44.84373688,41.00484908,,1270,50th_male,mid,mid
44.02775262,40.46807415,,1270,50th_male,mid,mid
43.53825131,40.36367782,,1270,50th_male,mid,mid
42.78346785,39.81026575,,1270,50th_male,mid,mid
41.94115814,39.46478675,,1270,50th_male,mid,mid
41.89700459,39.54125984,,1270,50th_male,mid,mid
41.8749311,39.57949147,,1270,50th_male,mid,mid
41.69833333,39.88537073,,1270,50th_male,mid,mid
41.61003609,40.03830381,,1270,50th_male,mid,mid
41.49965879,40.22948163,,1270,50th_male,mid,mid
41.45550853,40.30594816,,1270,50th_male,mid,mid
43.87538386,43.68061352,,1270,50th_male,mid,mid
43.85188648,43.72130906,,1270,50th_male,mid,mid
43.78140748,43.84338911,,1270,50th_male,mid,mid
43.73441601,43.9247769,,1270,50th_male,mid,mid
43.49947178,44.33171588,,1270,50th_male,mid,mid
43.45248031,44.41310039,,1270,50th_male,mid,mid
43.4289895,44.45379921,,1270,50th_male,mid,mid
42.62895997,43.85823491,,1270,50th_male,mid,mid
42.55959318,43.97838583,,1270,50th_male,mid,mid
41.76277231,43.4388878,,1270,50th_male,mid,mid
41.69448819,43.55716535,,1270,50th_male,mid,mid
40.94557743,42.99358596,,1270,50th_male,mid,mid
40.87833661,43.11005249,,1270,50th_male,mid,mid
40.08687992,42.6764895,,1270,50th_male,mid,mid
39.73291667,42.40766404,,1270,50th_male,mid,mid
39.68910105,42.48355971,,1270,50th_male,mid,mid
39.04064633,41.8818832,,1270,50th_male,mid,mid
38.99747703,41.9566601,,1270,50th_male,mid,mid
38.93271982,42.0688189,,1270,50th_male,mid,mid
38.55214567,41.88458333,,1270,50th_male,mid,mid
37.91306759,41.3411811,,1270,50th_male,mid,mid
37.84971457,41.45091207,,1270,50th_male,mid,mid
37.40124344,41.42034121,,1270,50th_male,mid,mid
37.31737861,41.56559711,,1270,50th_male,mid,mid
37.25448163,41.67454068,,1270,50th_male,mid,mid
37.08675197,41.96505577,,1270,50th_male,mid,mid
37.00289042,42.11031168,,1270,50th_male,mid,mid
36.91902231,42.25557087,,1270,50th_male,mid,mid
36.87709318,42.32819554,,1270,50th_male,mid,mid
36.81418963,42.43714239,,1270,50th_male,mid,mid
36.75129593,42.54608596,,1270,50th_male,mid,mid
36.75129593,42.54608596,,1270,50th_male,mid,mid
6.26191601,49.12375984,,1269,50th_male,mid,mid
6.296036745,49.10406168,,1269,50th_male,mid,mid
6.465049213,49.41478346,,1269,50th_male,mid,mid
6.533756562,49.37511483,,1269,50th_male,mid,mid
6.808582677,49.21644357,,1269,50th_male,mid,mid
6.947664042,49.55002625,,1269,50th_male,mid,mid
7.053832021,49.90830709,,1269,50th_male,mid,mid
7.196538714,50.25130577,,1269,50th_male,mid,mid
7.442011155,50.10958333,,1269,50th_male,mid,mid
7.477080052,50.08933727,,1269,50th_male,mid,mid
7.736893045,50.80805118,,1269,50th_male,mid,mid
7.994895013,51.1026706,,1269,50th_male,mid,mid
8.376712598,51.78848753,,1269,50th_male,mid,mid
8.413038058,51.76751312,,1269,50th_male,mid,mid
8.522014436,51.70459646,,1269,50th_male,mid,mid
8.84335958,52.45171916,,1269,50th_male,mid,mid
9.027631234,52.34533136,,1269,50th_male,mid,mid
9.510793963,53.02658793,,1269,50th_male,mid,mid
9.585593832,52.98340551,,1269,50th_male,mid,mid
10.02151247,53.22255577,,1269,50th_male,mid,mid
10.19825131,53.61871063,,1269,50th_male,mid,mid
10.45415354,53.97668307,,1269,50th_male,mid,mid
10.67541667,54.36235892,,1269,50th_male,mid,mid
10.71395341,54.34011155,,1269,50th_male,mid,mid
10.98372047,54.18435696,,1269,50th_male,mid,mid
11.36300525,55.01604331,,1269,50th_male,mid,mid
11.63596129,55.39606299,,1269,50th_male,mid,mid
11.95295276,55.75911089,,1269,50th_male,mid,mid
12.27496063,56.1278937,,1269,50th_male,mid,mid
12.39515092,56.05850394,,1269,50th_male,mid,mid
12.88479003,56.33936024,,1269,50th_male,mid,mid
12.88479003,56.33936024,,1269,50th_male,mid,mid
13.04632546,56.2460958,,1269,50th_male,mid,mid
13.38230643,56.62473753,,1269,50th_male,mid,mid
13.50442913,56.55422572,,1269,50th_male,mid,mid
13.98800197,57.44835302,,1269,50th_male,mid,mid
14.15349409,57.35280184,,1269,50th_male,mid,mid
14.74001312,58.22649278,,1269,50th_male,mid,mid
14.90825787,58.12936024,,1269,50th_male,mid,mid
14.90825787,58.12936024,,1269,50th_male,mid,mid
15.67884843,59.58041995,,1269,50th_male,mid,mid
16.02394029,59.3811811,,1269,50th_male,mid,mid
16.2396227,59.2566601,,1269,50th_male,mid,mid
16.58471457,59.0574147,,1269,50th_male,mid,mid
17.32659121,59.94787402,,1269,50th_male,mid,mid
17.76543635,59.69450459,,1269,50th_male,mid,mid
18.36259843,60.71504265,,1269,50th_male,mid,mid
18.36259843,60.71504265,,1269,50th_male,mid,mid
18.82685039,61.1478937,,1269,50th_male,mid,mid
19.09718832,60.9918143,,1269,50th_male,mid,mid
19.18730315,60.93979003,,1269,50th_male,mid,mid
19.83516404,63.49868438,,1269,50th_male,mid,mid
20.12977362,64.87780512,,1269,50th_male,mid,mid
21.04204068,68.49168307,,1269,50th_male,mid,mid
21.3817126,70.06851706,,1269,50th_male,mid,mid
22.37437336,74.25663714,,1269,50th_male,mid,mid
22.82346785,76.0462336,,1269,50th_male,mid,mid
23.23641404,77.94740486,,1269,50th_male,mid,mid
24.50174869,83.00461614,,1269,50th_male,mid,mid
24.98965879,85.23247703,,1269,50th_male,mid,mid
26.80114829,92.49408793,,1269,50th_male,mid,mid
28.17348097,97.99526903,,1269,50th_male,mid,mid
29.44908465,102.4486647,,1269,50th_male,mid,mid
30.76318241,107.3422769,,1269,50th_male,mid,mid
31.2021916,109.0865387,,1269,50th_male,mid,mid
33.26147966,116.5293766,,1269,50th_male,mid,mid
34.30962927,120.669311,,1269,50th_male,mid,mid
36.89870735,129.675351,,1269,50th_male,mid,mid
39.07164042,137.3300525,,1269,50th_male,mid,mid
41.6041273,145.8391043,,1269,50th_male,mid,mid
45.60010827,158.8353707,,1269,50th_male,mid,mid
48.03971785,166.1139961,,1269,50th_male,mid,mid
48.26803478,165.9821719,,1269,50th_male,mid,mid
49.57755577,169.8704101,,1269,50th_male,mid,mid
49.81114501,169.7355315,,1269,50th_male,mid,mid
50.27832021,169.4658104,,1269,50th_male,mid,mid
51.3294685,168.858937,,1269,50th_male,mid,mid
51.7966437,168.589206,,1269,50th_male,mid,mid
52.61420604,168.1171883,,1269,50th_male,mid,mid
54.65506234,171.8025262,,1269,50th_male,mid,mid
56.30490157,175.9489829,,1269,50th_male,mid,mid
56.67223425,175.7369094,,1269,50th_male,mid,mid
56.79467848,175.6662073,,1269,50th_male,mid,mid
57.16201115,175.4541207,,1269,50th_male,mid,mid
57.89668635,175.0299639,,1269,50th_male,mid,mid
58.38646325,174.7471883,,1269,50th_male,mid,mid
59.48847113,174.1109547,,1269,50th_male,mid,mid
60.34558071,173.6160827,,1269,50th_male,mid,mid
61.08024934,173.1919357,,1269,50th_male,mid,mid
59.91539042,168.7654724,,1269,50th_male,mid,mid
56.17092848,156.9800623,,1269,50th_male,mid,mid
55.1033399,153.3486778,,1269,50th_male,mid,mid
50.09348753,137.4845571,,1269,50th_male,mid,mid
46.86549541,126.7834416,,1269,50th_male,mid,mid
41.94944554,111.513376,,1269,50th_male,mid,mid
38.95637139,102.6119455,,1269,50th_male,mid,mid
37.07685696,96.26630577,,1269,50th_male,mid,mid
34.75581365,89.41300525,,1269,50th_male,mid,mid
33.50360892,85.71563976,,1269,50th_male,mid,mid
33.10698819,84.54456037,,1269,50th_male,mid,mid
31.97424213,81.19992454,,1269,50th_male,mid,mid
30.25730971,76.13036745,,1269,50th_male,mid,mid
28.15615486,69.92632874,,1269,50th_male,mid,mid
25.5428248,62.54925197,,1269,50th_male,mid,mid
25.3180479,61.8823622,,1269,50th_male,mid,mid
26.49082021,64.48534777,,1269,50th_male,mid,mid
26.49082021,64.48534777,,1269,50th_male,mid,mid
27.03572835,65.03122703,,1269,50th_male,mid,mid
27.08567585,65.00239173,,1269,50th_male,mid,mid
27.54105315,65.61710958,,1269,50th_male,mid,mid
29.24694554,68.32495735,,1269,50th_male,mid,mid
29.35202428,68.26428806,,1269,50th_male,mid,mid
29.82488189,67.99128281,,1269,50th_male,mid,mid
30.35027887,67.68794948,,1269,50th_male,mid,mid
31.23541667,68.14851378,,1269,50th_male,mid,mid
31.5008727,67.99525262,,1269,50th_male,mid,mid
31.60705381,67.93394357,,1269,50th_male,mid,mid
32.73722441,69.28709974,,1269,50th_male,mid,mid
33.27951115,68.97401903,,1269,50th_male,mid,mid
33.49642388,68.84877625,,1269,50th_male,mid,mid
34.38957677,69.36853018,,1269,50th_male,mid,mid
35.19145997,69.96365814,,1269,50th_male,mid,mid
35.30229003,69.89966535,,1269,50th_male,mid,mid
35.41312336,69.83567257,,1269,50th_male,mid,mid
35.91186352,69.54772638,,1269,50th_male,mid,mid
36.29977362,69.32376312,,1269,50th_male,mid,mid
36.79851378,69.03581365,,1269,50th_male,mid,mid
37.24184383,68.7798622,,1269,50th_male,mid,mid
38.08416995,69.37504921,,1269,50th_male,mid,mid
38.25225722,69.27799869,,1269,50th_male,mid,mid
38.25225722,69.27799869,,1269,50th_male,mid,mid
39.00201444,69.95085302,,1269,50th_male,mid,mid
39.51192257,69.65645997,,1269,50th_male,mid,mid
39.90851706,69.42749016,,1269,50th_male,mid,mid
40.19180118,69.26394029,,1269,50th_male,mid,mid
40.36176837,69.16580052,,1269,50th_male,mid,mid
40.53173885,69.0676706,,1269,50th_male,mid,mid
40.53173885,69.0676706,,1269,50th_male,mid,mid
40.8150164,68.90412073,,1269,50th_male,mid,mid
40.92833661,68.83869094,,1269,50th_male,mid,mid
41.32492782,68.60972113,,1269,50th_male,mid,mid
41.60820866,68.44616798,,1269,50th_male,mid,mid
41.89149278,68.28261811,,1269,50th_male,mid,mid
42.06145997,68.18447835,,1269,50th_male,mid,mid
42.17430774,67.0136122,,1269,50th_male,mid,mid
42.23033793,66.98125984,,1269,50th_male,mid,mid
42.39842192,66.88421588,,1269,50th_male,mid,mid
42.79062992,66.65777231,,1269,50th_male,mid,mid
43.01474738,66.52838255,,1269,50th_male,mid,mid
43.35092192,66.33428806,,1269,50th_male,mid,mid
43.462979,66.26959646,,1269,50th_male,mid,mid
43.68709646,66.14020013,,1269,50th_male,mid,mid
43.91121391,66.01080052,,1269,50th_male,mid,mid
43.96724409,65.97845472,,1269,50th_male,mid,mid
44.24739501,65.8167126,,1269,50th_male,mid,mid
44.47150591,65.68732283,,1269,50th_male,mid,mid
45.25591535,65.23443898,,1269,50th_male,mid,mid
45.42400591,65.13739501,,1269,50th_male,mid,mid
45.64812336,65.00799869,,1269,50th_male,mid,mid
45.81621391,64.91095472,,1269,50th_male,mid,mid
46.48066273,65.63305446,,1269,50th_male,mid,mid
48.44912073,67.96740486,,1269,50th_male,mid,mid
50.80225394,70.32957021,,1269,50th_male,mid,mid
50.80225394,70.32957021,,1269,50th_male,mid,mid
51.52228018,71.2143668,,1269,50th_male,mid,mid
52.44669619,72.01312336,,1269,50th_male,mid,mid
54.11025262,73.81839239,,1269,50th_male,mid,mid
55.10310696,74.68099081,,1269,50th_male,mid,mid
55.49077756,74.45716535,,1269,50th_male,mid,mid
55.49077756,74.45716535,,1269,50th_male,mid,mid
56.07229003,74.12143373,,1269,50th_male,mid,mid
56.07229003,74.12143373,,1269,50th_male,mid,mid
50.48343504,64.4528084,,1269,50th_male,mid,mid
50.48343504,64.4528084,,1269,50th_male,mid,mid
50.9418143,64.18816273,,1269,50th_male,mid,mid
51.05641404,64.12200131,,1269,50th_male,mid,mid
51.28560367,63.9896752,,1269,50th_male,mid,mid
51.51479659,63.85735564,,1269,50th_male,mid,mid
51.97317913,63.59270669,,1269,50th_male,mid,mid
52.25966535,63.42730315,,1269,50th_male,mid,mid
52.60345472,63.2288189,,1269,50th_male,mid,mid
53.41878281,63.91472769,,1269,50th_male,mid,mid
54.42888451,64.51499016,,1269,50th_male,mid,mid
54.48751312,64.48114173,,1269,50th_male,mid,mid
54.54614173,64.44729659,,1269,50th_male,mid,mid
55.40334646,65.16356627,,1269,50th_male,mid,mid
56.16085958,65.96612205,,1269,50th_male,mid,mid
56.46093504,65.7928773,,1269,50th_male,mid,mid
56.58096457,65.7235794,,1269,50th_male,mid,mid
64.82161745,76.83645013,,1269,50th_male,mid,mid
64.89063648,76.79660105,,1269,50th_male,mid,mid
65.23571522,76.59737533,,1269,50th_male,mid,mid
65.71884186,76.31845144,,1269,50th_male,mid,mid
68.29580381,78.2420374,,1269,50th_male,mid,mid
71.66637139,81.78756562,,1269,50th_male,mid,mid
71.74044619,81.74479987,,1269,50th_male,mid,mid
72.03670932,81.57375328,,1269,50th_male,mid,mid
72.332979,81.40270013,,1269,50th_male,mid,mid
72.55518045,81.27441601,,1269,50th_male,mid,mid
72.62925197,81.23165026,,1269,50th_male,mid,mid
70.61071522,78.68398294,,1269,50th_male,mid,mid
68.70380577,76.27719816,,1269,50th_male,mid,mid
68.70380577,76.27719816,,1269,50th_male,mid,mid
67.85837598,75.08317913,,1269,50th_male,mid,mid
68.06541995,74.96364501,,1269,50th_male,mid,mid
68.20345801,74.88394685,,1269,50th_male,mid,mid
68.3414895,74.80425525,,1269,50th_male,mid,mid
68.47952428,74.72455709,,1269,50th_male,mid,mid
68.6175689,74.64486549,,1269,50th_male,mid,mid
68.96264436,74.4456332,,1269,50th_male,mid,mid
69.16969816,74.32609252,,1269,50th_male,mid,mid
69.30773622,74.24639436,,1269,50th_male,mid,mid
69.58380249,74.08700131,,1269,50th_male,mid,mid
71.1528084,74.863271,,1269,50th_male,mid,mid
72.2691273,75.94804462,,1269,50th_male,mid,mid
72.48197507,75.82515092,,1269,50th_male,mid,mid
73.56111877,76.98057087,,1269,50th_male,mid,mid
73.63307415,76.93902559,,1269,50th_male,mid,mid
73.84895997,76.81438648,,1269,50th_male,mid,mid
73.99288058,76.73128937,,1269,50th_male,mid,mid
75.62035433,77.62141732,,1269,50th_male,mid,mid
75.83935367,77.49498688,,1269,50th_male,mid,mid
77.36953084,78.49483596,,1269,50th_male,mid,mid
77.5176706,78.40931759,,1269,50th_male,mid,mid
57.57383858,54.94768045,,1269,50th_male,mid,mid
57.57383858,54.94768045,,1269,50th_male,mid,mid
57.73651903,54.85375,,1269,50th_male,mid,mid
57.84497703,54.79113517,,1269,50th_male,mid,mid
58.11612533,54.63459318,,1269,50th_male,mid,mid
57.73207677,53.84286089,,1269,50th_male,mid,mid
57.19681759,53.1596916,,1269,50th_male,mid,mid
57.4622769,53.00643373,,1269,50th_male,mid,mid
57.04044291,52.2783727,,1269,50th_male,mid,mid
56.88728675,51.41516404,,1269,50th_male,mid,mid
57.04329068,51.32509514,,1269,50th_male,mid,mid
57.35528871,51.14496063,,1269,50th_male,mid,mid
57.61528871,50.99485236,,1269,50th_male,mid,mid
57.77128609,50.90478675,,1269,50th_male,mid,mid
57.87528871,50.84474081,,1269,50th_male,mid,mid
57.87528871,50.84474081,,1269,50th_male,mid,mid
58.13528543,50.69463255,,1269,50th_male,mid,mid
58.39528543,50.544521,,1269,50th_male,mid,mid
59.40473097,50.91334974,,1269,50th_male,mid,mid
59.71996719,50.73134843,,1269,50th_male,mid,mid
60.59462598,51.19796916,,1269,50th_male,mid,mid
61.38051837,51.73643373,,1269,50th_male,mid,mid
61.64878609,51.58154528,,1269,50th_male,mid,mid
61.70244094,51.55057415,,1269,50th_male,mid,mid
61.80974738,51.48861549,,1269,50th_male,mid,mid
62.13166995,51.30275591,,1269,50th_male,mid,mid
62.18532152,51.2717815,,1269,50th_male,mid,mid
63.10513123,51.75418635,,1269,50th_male,mid,mid
63.88042323,52.34198819,,1269,50th_male,mid,mid
64.15449803,52.18374672,,1269,50th_male,mid,mid
65.00517717,52.75069226,,1269,50th_male,mid,mid
65.33767388,52.55872375,,1269,50th_male,mid,mid
65.33767388,52.55872375,,1269,50th_male,mid,mid
65.55933399,52.43074803,,1269,50th_male,mid,mid
65.83641732,52.27077756,,1269,50th_male,mid,mid
66.65910105,52.87730315,,1269,50th_male,mid,mid
67.55686024,53.46470801,,1269,50th_male,mid,mid
69.24018373,54.78023622,,1269,50th_male,mid,mid
70.25766404,55.37623688,,1269,50th_male,mid,mid
71.12104987,56.08894685,,1269,50th_male,mid,mid
71.18036089,56.05470472,,1269,50th_male,mid,mid
74.02145341,58.22445866,,1269,50th_male,mid,mid
76.32741142,59.5912336,,1269,50th_male,mid,mid
78.42806102,61.21432087,,1269,50th_male,mid,mid
80.63878281,62.92245407,,1269,50th_male,mid,mid
80.77138451,62.84589239,,1269,50th_male,mid,mid
82.02330709,63.6747769,,1269,50th_male,mid,mid
83.10462598,64.64388123,,1269,50th_male,mid,mid
84.35348753,65.55972769,,1269,50th_male,mid,mid
86.88526903,67.50940945,,1269,50th_male,mid,mid
89.78211614,69.44513123,,1269,50th_male,mid,mid
91.22004921,70.49824147,,1269,50th_male,mid,mid
97.49748688,74.99264764,,1269,50th_male,mid,mid
100.8977034,77.47958005,,1269,50th_male,mid,mid
102.7635007,78.73622703,,1269,50th_male,mid,mid
106.4278248,81.52433071,,1269,50th_male,mid,mid
106.5984219,81.42583333,,1269,50th_male,mid,mid
112.4570636,86.05170932,,1269,50th_male,mid,mid
112.5469094,85.9998458,,1269,50th_male,mid,mid
-10.6550853,20.46604987,,1267,50th_male,mid,mid
-10.51560696,20.20178806,,1267,50th_male,mid,mid
-10.16475394,19.56185039,,1267,50th_male,mid,mid
-10.00801181,19.3138353,,1267,50th_male,mid,mid
-9.829274934,18.94995735,,1267,50th_male,mid,mid
-9.753736877,18.8307874,,1267,50th_male,mid,mid
-9.533238189,18.3642979,,1267,50th_male,mid,mid
-9.338838583,18.13701115,,1267,50th_male,mid,mid
-9.053349738,17.80322835,,1267,50th_male,mid,mid
-8.915649606,17.58533793,,1267,50th_male,mid,mid
-8.891318898,17.58533793,,1267,50th_male,mid,mid
-8.509724409,17.05616798,,1267,50th_male,mid,mid
-8.072286745,17.47774606,,1267,50th_male,mid,mid
-8.104632546,17.69383202,,1267,50th_male,mid,mid
-8.104681759,18.02480315,,1267,50th_male,mid,mid
-8.071568241,18.13701115,,1267,50th_male,mid,mid
-8.062641076,18.59551837,,1267,50th_male,mid,mid
-8.045314961,18.8307874,,1267,50th_male,mid,mid
-8.001955381,19.07018373,,1267,50th_male,mid,mid
-7.97457021,19.43729331,,1267,50th_male,mid,mid
-7.97457021,19.43729331,,1267,50th_male,mid,mid
-7.999281496,19.81435367,,1267,50th_male,mid,mid
-8.007247375,20.0714731,,1267,50th_male,mid,mid
-7.917536089,20.20178806,,1267,50th_male,mid,mid
-7.924855643,20.46604987,,1267,50th_male,mid,mid
-7.905026247,20.73525591,,1267,50th_male,mid,mid
-7.902247375,21.14860564,,1267,50th_male,mid,mid
-7.899396325,21.57388451,,1267,50th_male,mid,mid
-7.899396325,21.57388451,,1267,50th_male,mid,mid
-7.914537402,22.16033793,,1267,50th_male,mid,mid
-7.846512467,22.31056759,,1267,50th_male,mid,mid
-7.802293307,22.92653215,,1267,50th_male,mid,mid
-7.731988189,23.08441273,,1267,50th_male,mid,mid
-7.63132874,23.24388451,,1267,50th_male,mid,mid
-7.54667979,23.5677395,,1267,50th_male,mid,mid
-7.533799213,23.73217848,,1267,50th_male,mid,mid
-7.383326772,23.73217848,,1267,50th_male,mid,mid
-7.233963255,24.06617126,,1267,50th_male,mid,mid
-7.158448163,24.58040354,,1267,50th_male,mid,mid
-7.018877953,24.7554626,,1267,50th_male,mid,mid
-6.954947507,25.11120735,,1267,50th_male,mid,mid
-6.95308399,25.4746752,,1267,50th_male,mid,mid
-6.822877297,25.84612533,,1267,50th_male,mid,mid
-6.822877297,25.84612533,,1267,50th_male,mid,mid
-6.754642388,26.22582021,,1267,50th_male,mid,mid
