x,y,description,img_last4,neck,seat_track,seat_height
-3.843634,1.841647,driver_apillar,0805,50th_male,mid,down
-3.325664,1.432349,driver_apillar,0805,50th_male,mid,down
-3.923283,2.137679,driver_apillar,0805,50th_male,mid,down
-4.570441,2.917564,driver_apillar,0805,50th_male,mid,down
-5.281350,3.735261,driver_apillar,0805,50th_male,mid,down
-7.114734,5.682817,driver_apillar,0805,50th_male,mid,down
-8.860484,7.625231,driver_apillar,0805,50th_male,mid,down
-12.941720,11.634865,driver_apillar,0805,50th_male,mid,down
-23.680382,22.138355,driver_apillar,0805,50th_male,mid,down
-23.680382,22.138355,driver_apillar,0805,50th_male,mid,down
-1.830822,-0.646954,driver_apillar_2,0806,50th_male,mid,down
-1.822243,-0.547472,driver_apillar_2,0806,50th_male,mid,down
-1.814157,-0.461141,driver_apillar_2,0806,50th_male,mid,down
-1.810606,-0.323567,driver_apillar_2,0806,50th_male,mid,down
-1.805047,-0.216598,driver_apillar_2,0806,50th_male,mid,down
-1.823211,-0.105528,driver_apillar_2,0806,50th_male,mid,down
-1.835173,-0.006644,driver_apillar_2,0806,50th_male,mid,down
-1.956207,0.087457,driver_apillar_2,0806,50th_male,mid,down
-2.081196,0.082199,driver_apillar_2,0806,50th_male,mid,down
-2.230350,0.093641,driver_apillar_2,0806,50th_male,mid,down
-2.441921,0.150201,driver_apillar_2,0806,50th_male,mid,down
-2.655049,0.273565,driver_apillar_2,0806,50th_male,mid,down
-2.551440,0.118272,driver_apillar_2,0806,50th_male,mid,down
-2.602793,0.041839,driver_apillar_2,0806,50th_male,mid,down
-2.744673,0.006709,driver_apillar_2,0806,50th_male,mid,down
-2.795890,-0.007039,driver_apillar_2,0806,50th_male,mid,down
-8.035951,3.656524,driver_apillar_2,0806,50th_male,mid,down
-7.888318,3.741760,driver_apillar_2,0806,50th_male,mid,down
-7.654566,3.876717,driver_apillar_2,0806,50th_male,mid,down
-7.261766,3.902729,driver_apillar_2,0806,50th_male,mid,down
-6.939001,3.991400,driver_apillar_2,0806,50th_male,mid,down
-6.529177,3.945283,driver_apillar_2,0806,50th_male,mid,down
-6.129018,3.908087,driver_apillar_2,0806,50th_male,mid,down
-5.545584,3.592608,driver_apillar_2,0806,50th_male,mid,down
-4.606629,2.875993,driver_apillar_2,0806,50th_male,mid,down
-3.887851,2.237091,driver_apillar_2,0806,50th_male,mid,down
-3.374527,1.752230,driver_apillar_2,0806,50th_male,mid,down
-3.013634,1.447562,driver_apillar_2,0806,50th_male,mid,down
-3.383622,1.963013,driver_apillar_2,0806,50th_male,mid,down
-3.845539,2.581683,driver_apillar_2,0806,50th_male,mid,down
-4.592808,3.568862,driver_apillar_2,0806,50th_male,mid,down
-5.582788,4.872088,driver_apillar_2,0806,50th_male,mid,down
-7.891612,7.605110,driver_apillar_2,0806,50th_male,mid,down
-11.925940,12.054403,driver_apillar_2,0806,50th_male,mid,down
-24.407839,25.778677,driver_apillar_2,0806,50th_male,mid,down
-88.306953,95.810234,driver_apillar_2,0806,50th_male,mid,down
72.164352,-79.928642,driver_apillar_2,0806,50th_male,mid,down
43.005917,-47.909039,driver_apillar_2,0806,50th_male,mid,down
15.823606,-27.635187,driver_apillar_2,0806,50th_male,mid,down
33.880096,-57.544537,driver_apillar_2,0806,50th_male,mid,down
-43.820869,71.527107,driver_apillar_2,0806,50th_male,mid,down
-10.647738,16.485428,driver_apillar_2,0806,50th_male,mid,down
-6.424396,9.446250,driver_apillar_2,0806,50th_male,mid,down
-5.279707,7.605370,driver_apillar_2,0806,50th_male,mid,down
-4.706910,6.705369,driver_apillar_2,0806,50th_male,mid,down
-4.121231,5.715919,driver_apillar_2,0806,50th_male,mid,down
-3.159269,4.134740,driver_apillar_2,0806,50th_male,mid,down
-2.574733,3.412135,driver_apillar_2,0806,50th_male,mid,down
-2.218405,3.114400,driver_apillar_2,0806,50th_male,mid,down
-1.995672,2.995368,driver_apillar_2,0806,50th_male,mid,down
-1.953572,3.674010,driver_apillar_2,0806,50th_male,mid,down
-1.863606,4.075805,driver_apillar_2,0806,50th_male,mid,down
-1.758962,4.406661,driver_apillar_2,0806,50th_male,mid,down
-1.594075,4.913168,driver_apillar_2,0806,50th_male,mid,down
-1.393349,5.029058,driver_apillar_2,0806,50th_male,mid,down
-1.192374,5.465193,driver_apillar_2,0806,50th_male,mid,down
-0.964326,5.596857,driver_apillar_2,0806,50th_male,mid,down
-0.636896,5.852808,driver_apillar_2,0806,50th_male,mid,down
-0.367175,6.008532,driver_apillar_2,0806,50th_male,mid,down
-0.097453,6.164255,driver_apillar_2,0806,50th_male,mid,down
0.136251,6.232275,driver_apillar_2,0806,50th_male,mid,down
0.175911,6.255173,driver_apillar_2,0806,50th_male,mid,down
-2.401240,4.050516,frontal,0807,50th_male,mid,down
-2.332686,4.213926,frontal,0807,50th_male,mid,down
-2.337574,4.709486,frontal,0807,50th_male,mid,down
-2.223694,5.065691,frontal,0807,50th_male,mid,down
-2.148148,5.342908,frontal,0807,50th_male,mid,down
-1.920256,5.704171,frontal,0807,50th_male,mid,down
-1.699915,5.897807,frontal,0807,50th_male,mid,down
-1.460978,6.170932,frontal,0807,50th_male,mid,down
-1.163876,6.387927,frontal,0807,50th_male,mid,down
-0.769415,6.775201,frontal,0807,50th_male,mid,down
