x (ft),y (ft),description,img_last4,neck,seat_track,seat_height
23.79338911,-4.387093176,,0000,50th_male,mid,mid
23.73455709,-4.278585958,,0000,50th_male,mid,mid
23.73455709,-4.278585958,,0000,50th_male,mid,mid
23.73455709,-4.239826115,,0000,50th_male,mid,mid
23.61781824,-4.140410105,,0000,50th_male,mid,mid
23.61781824,-4.12113189,,0000,50th_male,mid,mid
23.61781824,-4.12113189,,0000,50th_male,mid,mid
23.5599147,-4.110324803,,0000,50th_male,mid,mid
23.5599147,-4.110324803,,0000,50th_male,mid,mid
23.67603346,-3.900045932,,0000,50th_male,mid,mid
23.67603346,-3.900045932,,0000,50th_male,mid,mid
23.67603346,-3.996692913,,0000,50th_male,mid,mid
23.67603346,-3.996692913,,0000,50th_male,mid,mid
23.44500984,-3.78285105,,0000,50th_male,mid,mid
23.44500984,-3.78285105,,0000,50th_male,mid,mid
23.21878281,-3.687014436,,0000,50th_male,mid,mid
23.10742454,-3.611591207,,0000,50th_male,mid,mid
22.94251312,-3.490564304,,0000,50th_male,mid,mid
22.88810696,-3.500334646,,0000,50th_male,mid,mid
22.83397638,-3.37992126,,0000,50th_male,mid,mid
22.78012139,-3.315751312,,0000,50th_male,mid,mid
22.72654199,-3.159422572,,0000,50th_male,mid,mid
22.67323163,-3.114583333,,0000,50th_male,mid,mid
22.51490486,-2.963103675,,0000,50th_male,mid,mid
22.46265748,-2.827880577,,0000,50th_male,mid,mid
22.46265748,-2.791351706,,0000,50th_male,mid,mid
22.41067257,-2.693333333,,0000,50th_male,mid,mid
22.35893701,-2.595803806,,0000,50th_male,mid,mid
22.30747375,-2.462496719,,0000,50th_male,mid,mid
22.25625328,-2.384107612,,0000,50th_male,mid,mid
22.20529856,-2.270026247,,0000,50th_male,mid,mid
22.20529856,-2.179829396,,0000,50th_male,mid,mid
22.15458333,-2.084527559,,0000,50th_male,mid,mid
22.15458333,-2.012549213,,0000,50th_male,mid,mid
22.10412402,-1.989691601,,0000,50th_male,mid,mid
22.10412402,-1.989691601,,0000,50th_male,mid,mid
-17793.81139,-6044.253852,,0000,50th_male,mid,mid
-17793.81139,-6044.253852,,0000,50th_male,mid,mid
-793.1218176,-276.9317782,,0000,50th_male,mid,mid
-793.1218176,-276.9317782,,0000,50th_male,mid,mid
-793.1218176,-272.7489009,,0000,50th_male,mid,mid
-793.1218176,-272.7489009,,0000,50th_male,mid,mid
-793.1218176,-268.5659777,,0000,50th_male,mid,mid
-793.1218176,-267.8688419,,0000,50th_male,mid,mid
-723.8164797,-243.8752493,,0000,50th_male,mid,mid
-723.8164797,-242.6025295,,0000,50th_male,mid,mid
-723.8164797,-240.6934318,,0000,50th_male,mid,mid
-723.8164797,-238.7843537,,0000,50th_male,mid,mid
-665.6287795,-219.0480512,,0000,50th_male,mid,mid
-665.6287795,-219.0480512,,0000,50th_male,mid,mid
-665.6287795,-217.2921161,,0000,50th_male,mid,mid
-665.6287795,-210.2683169,,0000,50th_male,mid,mid
-665.6287795,-209.6829954,,0000,50th_male,mid,mid
-665.6287795,-209.6829954,,0000,50th_male,mid,mid
-665.6287795,-209.6829954,,0000,50th_male,mid,mid
-723.8164797,-218.4208793,,0000,50th_male,mid,mid
-793.1218176,-236.4969882,,0000,50th_male,mid,mid
-980.8469751,-284.5973917,,0000,50th_male,mid,mid
-980.8469751,-284.5973917,,0000,50th_male,mid,mid
-980.8469751,-284.5973917,,0000,50th_male,mid,mid
-1112.415584,-316.8429724,,0000,50th_male,mid,mid
-1284.670292,-363.5735138,,0000,50th_male,mid,mid
-1519.935587,-424.7285925,,0000,50th_male,mid,mid
-17793.81139,-4811.074964,,0000,50th_male,mid,mid
-17793.81139,-4795.464944,,0000,50th_male,mid,mid
5429.961837,1448.498022,,0000,50th_male,mid,mid
1106.073376,286.9425558,,0000,50th_male,mid,mid
976.6358891,252.4559646,,0000,50th_male,mid,mid
476.1394488,117.857874,,0000,50th_male,mid,mid
370.8477723,89.75777887,,0000,50th_male,mid,mid
315.1857808,74.84778215,,0000,50th_male,mid,mid
229.3598261,52.35722441,,0000,50th_male,mid,mid
212.0789698,48.01339567,,0000,50th_male,mid,mid
201.9448917,45.34889436,,0000,50th_male,mid,mid
176.6607316,38.70104003,,0000,50th_male,mid,mid
169.5938812,36.84298228,,0000,50th_male,mid,mid
154.1945702,32.79411417,,0000,50th_male,mid,mid
141.3819423,29.42534449,,0000,50th_male,mid,mid
136.8397375,28.23108268,,0000,50th_male,mid,mid
130.5545965,26.57855971,,0000,50th_male,mid,mid
121.2845833,24.1412336,,0000,50th_male,mid,mid
114.7762434,22.43002625,,0000,50th_male,mid,mid
106.2410958,20.18591864,,0000,50th_male,mid,mid
100.0541207,18.55920604,,0000,50th_male,mid,mid
93.53182743,16.84432743,,0000,50th_male,mid,mid
93.53182743,16.84432743,,0000,50th_male,mid,mid
90.58447835,16.06939304,,0000,50th_male,mid,mid
84.3913353,14.44105643,,0000,50th_male,mid,mid
79.73075131,13.28417323,,0000,50th_male,mid,mid
74.91595472,12.07829068,,0000,50th_male,mid,mid
74.91595472,12.07829068,,0000,50th_male,mid,mid
70.66045932,10.95194554,,0000,50th_male,mid,mid
67.38763451,10.08569554,,0000,50th_male,mid,mid
67.38763451,10.02802165,,0000,50th_male,mid,mid
64.88837598,9.36871063,,0000,50th_male,mid,mid
63.9410269,9.118799213,,0000,50th_male,mid,mid
62.57211614,8.704229003,,0000,50th_male,mid,mid
59.60052822,7.922919948,,0000,50th_male,mid,mid
56.54057087,7.118379265,,0000,50th_male,mid,mid
55.47477034,6.838156168,,0000,50th_male,mid,mid
53.46269357,6.309127297,,0000,50th_male,mid,mid
52.20283465,5.977877297,,0000,50th_male,mid,mid
51.89738517,5.897565617,,0000,50th_male,mid,mid
51.29741798,5.739819554,,0000,50th_male,mid,mid
51.29741798,5.739819554,,0000,50th_male,mid,mid
49.580479,5.288392388,,0000,50th_male,mid,mid
48.23787073,4.935387139,,0000,50th_male,mid,mid
46.72278543,4.53703084,,0000,50th_male,mid,mid
45.76627297,4.285541339,,0000,50th_male,mid,mid
43.75581693,3.756942257,,0000,50th_male,mid,mid
43.33367782,3.645951444,,0000,50th_male,mid,mid
43.33367782,3.645951444,,0000,50th_male,mid,mid
42.91991798,3.573372703,,0000,50th_male,mid,mid
42.91991798,3.573372703,,0000,50th_male,mid,mid
41.34384843,3.192427822,,0000,50th_male,mid,mid
40.78341535,3.044091207,,0000,50th_male,mid,mid
39.70871391,2.759639108,,0000,50th_male,mid,mid
39.1931857,2.623188976,,0000,50th_male,mid,mid
38.69145669,2.49039042,,0000,50th_male,mid,mid
38.69145669,2.49039042,,0000,50th_male,mid,mid
37.88434711,2.34035105,,0000,50th_male,mid,mid
37.26355315,2.268694226,,0000,50th_male,mid,mid
36.81174213,2.147125984,,0000,50th_male,mid,mid
36.37124344,2.059071522,,0000,50th_male,mid,mid
36.37124344,2.059071522,,0000,50th_male,mid,mid
35.2487664,1.815029528,,0000,50th_male,mid,mid
35.2487664,1.815029528,,0000,50th_male,mid,mid
34.71431759,1.69882874,,0000,50th_male,mid,mid
34.06968176,1.523120079,,0000,50th_male,mid,mid
33.4496916,1.29832021,,0000,50th_male,mid,mid
32.85297244,1.081958661,,0000,50th_male,mid,mid
32.62050525,1.019409449,,0000,50th_male,mid,mid
32.27822835,0.900439633,,0000,50th_male,mid,mid
31.94342848,0.784068241,,0000,50th_male,mid,mid
31.18997047,0.582660761,,0000,50th_male,mid,mid
30.57335958,0.392454068,,0000,50th_male,mid,mid
30.17638451,0.261653543,,0000,50th_male,mid,mid
29.50726378,0.083966535,,0000,50th_male,mid,mid
29.04822835,-0.037936352,,0000,50th_male,mid,mid
28.86881562,-0.085580709,,0000,50th_male,mid,mid
28.86881562,-0.085580709,,0000,50th_male,mid,mid
28.77999016,-0.109166667,,0000,50th_male,mid,mid
28.60406168,-0.155885827,,0000,50th_male,mid,mid
28.00588583,-0.337864173,,0000,50th_male,mid,mid
27.51388123,-0.46808727,,0000,50th_male,mid,mid
27.35394029,-0.510419948,,0000,50th_male,mid,mid
26.96260499,-0.613999344,,0000,50th_male,mid,mid
26.8093832,-0.654553806,,0000,50th_male,mid,mid
26.73345801,-0.67464895,,0000,50th_male,mid,mid
26.50843504,-0.734209318,,0000,50th_male,mid,mid
26.14222769,-0.831138451,,0000,50th_male,mid,mid
25.64729003,-0.941079396,,0000,50th_male,mid,mid
25.03957349,-1.081935696,,0000,50th_male,mid,mid
24.84378281,-1.113746719,,0000,50th_male,mid,mid
24.65124344,-1.145032808,,0000,50th_male,mid,mid
24.39943898,-1.192598425,,0000,50th_male,mid,mid
24.39943898,-1.192598425,,0000,50th_male,mid,mid
24.03189304,-1.252211286,,0000,50th_male,mid,mid
23.79338911,-1.297368766,,0000,50th_male,mid,mid
23.61781824,-1.345072178,,0000,50th_male,mid,mid
23.50230971,-1.376453412,,0000,50th_male,mid,mid
23.05216535,-1.479977034,,0000,50th_male,mid,mid
22.88810696,-1.50605643,,0000,50th_male,mid,mid
22.72654199,-1.55023622,,0000,50th_male,mid,mid
22.62018701,-1.579317585,,0000,50th_male,mid,mid
22.41067257,-1.636610892,,0000,50th_male,mid,mid
22.41067257,-1.636610892,,0000,50th_male,mid,mid
22.41067257,-1.636610892,,0000,50th_male,mid,mid
22.41067257,-1.636610892,,0000,50th_male,mid,mid
22.30747375,-1.664832677,,0000,50th_male,mid,mid
22.20529856,-1.728848425,,0000,50th_male,mid,mid
22.20529856,-1.728848425,,0000,50th_male,mid,mid
22.25625328,-1.75117126,,0000,50th_male,mid,mid
22.25625328,-1.787339239,,0000,50th_male,mid,mid
22.25625328,-1.841591207,,0000,50th_male,mid,mid
22.25625328,-1.841591207,,0000,50th_male,mid,mid
22.25625328,-1.859675197,,0000,50th_male,mid,mid
22.25625328,-1.877759186,,0000,50th_male,mid,mid
19.93499016,1.325019685,,0000,50th_male,mid,mid
19.93499016,1.325019685,,0000,50th_male,mid,mid
19.93499016,1.255209974,,0000,50th_male,mid,mid
19.93499016,1.220305118,,0000,50th_male,mid,mid
19.93499016,1.185400262,,0000,50th_male,mid,mid
19.93499016,1.167946194,,0000,50th_male,mid,mid
19.93499016,1.133041339,,0000,50th_male,mid,mid
19.93499016,1.080682415,,0000,50th_male,mid,mid
19.93499016,1.063228346,,0000,50th_male,mid,mid
19.93499016,1.045777559,,0000,50th_male,mid,mid
19.97884514,1.048330052,,0000,50th_male,mid,mid
19.97884514,1.048330052,,0000,50th_male,mid,mid
19.97884514,1.013339895,,0000,50th_male,mid,mid
19.97884514,0.995846457,,0000,50th_male,mid,mid
19.97884514,0.943362861,,0000,50th_male,mid,mid
19.97884514,0.820902231,,0000,50th_male,mid,mid
19.97884514,0.820902231,,0000,50th_male,mid,mid
19.97884514,0.820902231,,0000,50th_male,mid,mid
20.02291339,0.73523622,,0000,50th_male,mid,mid
20.06720144,0.737053806,,0000,50th_male,mid,mid
20.06720144,0.737053806,,0000,50th_male,mid,mid
20.06720144,0.684317585,,0000,50th_male,mid,mid
20.06720144,0.666738845,,0000,50th_male,mid,mid
20.11169291,0.650770997,,0000,50th_male,mid,mid
20.11169291,0.650770997,,0000,50th_male,mid,mid
20.11169291,0.597910105,,0000,50th_male,mid,mid
20.2013353,0.547782152,,0000,50th_male,mid,mid
20.29184383,0.47937336,,0000,50th_male,mid,mid
20.29184383,0.47937336,,0000,50th_male,mid,mid
20.29184383,0.408198819,,0000,50th_male,mid,mid
20.33743766,0.355734908,,0000,50th_male,mid,mid
20.33743766,0.266551837,,0000,50th_male,mid,mid
20.38324147,0.231489501,,0000,50th_male,mid,mid
20.38324147,0.177847769,,0000,50th_male,mid,mid
20.38324147,0.177847769,,0000,50th_male,mid,mid
-14.57044291,-13.96812992,,0000,50th_male,mid,mid
-14.57044291,-13.96812992,,0000,50th_male,mid,mid
-14.63944226,-15.42526247,,0000,50th_male,mid,mid
-14.63944226,-15.42526247,,0000,50th_male,mid,mid
-14.57044291,-14.35475066,,0000,50th_male,mid,mid
-14.57044291,-14.35475066,,0000,50th_male,mid,mid
-14.57044291,-15.40635827,,0000,50th_male,mid,mid
-14.57044291,-15.40635827,,0000,50th_male,mid,mid
