x,y,description,img_last4,neck,seat_track,seat_height
-1.798908,3.360819,,0000,50th_male,mid,mid
-1.590190,3.188029,,0000,50th_male,mid,mid
-1.521759,3.273063,,0000,50th_male,mid,mid
-1.424550,3.302006,,0000,50th_male,mid,mid
-1.310934,3.331258,,0000,50th_male,mid,mid
-1.211001,3.331258,,0000,50th_male,mid,mid
-1.080318,3.331258,,0000,50th_male,mid,mid
-1.032248,3.482293,,0000,50th_male,mid,mid
-1.011316,3.810490,,0000,50th_male,mid,mid
-0.925721,3.880723,,0000,50th_male,mid,mid
-0.814179,3.916459,,0000,50th_male,mid,mid
-0.667922,4.063691,,0000,50th_male,mid,mid
-0.556890,4.139996,,0000,50th_male,mid,mid
-0.442371,4.139996,,0000,50th_male,mid,mid
-0.331956,4.178846,,0000,50th_male,mid,mid
-0.203523,4.339127,,0000,50th_male,mid,mid
-0.088116,4.380463,,0000,50th_male,mid,mid
0.067310,4.380463,,0000,50th_male,mid,mid
0.231174,4.422320,,0000,50th_male,mid,mid
0.308505,3.775977,,0000,50th_male,mid,mid
0.358418,3.810490,,0000,50th_male,mid,mid
0.467714,3.845402,,0000,50th_male,mid,mid
0.568519,3.845402,,0000,50th_male,mid,mid
0.686126,3.845402,,0000,50th_male,mid,mid
0.789521,3.880723,,0000,50th_male,mid,mid
0.831768,3.880723,,0000,50th_male,mid,mid
0.882078,4.507658,,0000,50th_male,mid,mid
0.943450,4.464716,,0000,50th_male,mid,mid
1.049824,4.507658,,0000,50th_male,mid,mid
1.096420,4.507658,,0000,50th_male,mid,mid
1.059904,3.880723,,0000,50th_male,mid,mid
1.135949,3.880723,,0000,50th_male,mid,mid
1.240557,3.845402,,0000,50th_male,mid,mid
1.378575,3.916459,,0000,50th_male,mid,mid
1.506060,3.916459,,0000,50th_male,mid,mid
1.565554,3.916459,,0000,50th_male,mid,mid
1.677867,4.298307,,0000,50th_male,mid,mid
1.704954,4.298307,,0000,50th_male,mid,mid
1.804192,4.257995,,0000,50th_male,mid,mid
1.919257,4.178846,,0000,50th_male,mid,mid
1.955547,3.880723,,0000,50th_male,mid,mid
2.090739,3.880723,,0000,50th_male,mid,mid
2.225930,3.880723,,0000,50th_male,mid,mid
2.369572,3.880723,,0000,50th_male,mid,mid
2.496314,3.880723,,0000,50th_male,mid,mid
2.584632,3.845402,,0000,50th_male,mid,mid
2.713693,3.810490,,0000,50th_male,mid,mid
2.859641,3.880723,,0000,50th_male,mid,mid
3.011731,3.880723,,0000,50th_male,mid,mid
3.106238,3.810490,,0000,50th_male,mid,mid
3.231519,3.810490,,0000,50th_male,mid,mid
3.365151,3.810490,,0000,50th_male,mid,mid
