x (ft),y (ft)
112.8085827,87.56371063
122.9806463,95.70344488
131.8599672,102.8087336
142.2088714,110.9143504
146.1020669,113.8450328
158.9487106,123.7041634
159.0904593,123.6223228
164.0646358,127.1727329
174.3064075,135.2822572
192.2554724,149.4944816
206.5632677,160.5733596
222.9004954,173.4898524
241.9943077,188.5857677
242.2078215,188.4625033
36.85411745,42.69193898
36.85411745,42.69193898
38.61782152,44.66505906
38.61782152,44.66505906
39.05853346,44.96195538
39.05853346,44.96195538
39.11145997,44.87028215
39.21730971,44.68693898
39.29670276,44.54942913
39.77434711,44.80172244
39.85446194,44.66295932
40.09481299,44.24666339
40.17492782,44.10790026
40.77289042,44.17172244
40.79983924,44.12504265
40.79983924,44.12504265
41.38198491,44.23673228
41.46358924,44.09538714
42.52395341,44.56249016
43.08336286,44.7785269
43.68184055,44.94979331
43.73834974,44.85191273
44.29200131,45.12440617
44.34906496,45.02557415
45.31600066,45.88726378
45.34509514,45.8368668
45.87283793,46.22930118
47.08079068,46.83052165
48.21688648,47.66911089
48.37000328,47.40390092
48.98871391,47.78016404
43.92458661,40.97385499
43.92458661,40.97385499
44.17170604,40.54582349
44.19916667,40.49826444
44.19916667,40.49826444
44.36391404,40.21291339
44.36391404,40.21291339
45.82918635,41.23048556
46.37472113,41.51703412
46.90220801,41.85914042
47.38199803,42.30885499
55.12966535,49.93191601
55.12966535,49.93191601
55.89264108,50.37734908
57.54352034,51.17890748
58.50534777,51.41005249
58.50534777,51.41005249
59.3472605,51.89551509
60.28277231,52.26718832
60.35543963,52.1413189
58.93078412,50.67317257
58.93078412,50.67317257
59.07259514,50.42754921
59.17895341,50.24332677
59.39166995,49.87488845
59.46258202,49.75207677
59.6398458,49.44504593
59.78165682,49.19942257
59.85256234,49.07661089
59.85256234,49.07661089
59.95892388,48.89239173
60.13618766,48.58535761
60.96223425,49.09829396
61.9178248,49.43518701
61.99049541,49.30932087
62.20850722,48.93172244
62.28117126,48.80585302
62.35384186,48.67998688
62.57185367,48.30238845
63.41257218,48.88840223
64.42377297,49.23120735
64.61007546,48.9085105
52.53980315,37.3752395
52.53980315,37.3752395
52.62978675,37.21938648
52.80975394,36.9076706
52.80975394,36.9076706
53.07970472,36.44010171
53.13969816,36.33620079
53.40964895,35.86862861
53.46963255,35.76472769
54.18900591,35.90747703
54.24961942,35.80249672
54.40114829,35.54004265
54.43145013,35.48755577
54.43145013,35.48755577
55.73527231,36.09477362
55.82812008,35.93396654
55.98285433,35.66595472
56.04474738,35.55874344
56.26138451,35.1835269
56.29233596,35.12992782
56.47801509,34.80830709
56.47801509,34.80830709
56.57085958,34.6475
56.57085958,34.6475
57.28391732,34.89119094
58.59703412,35.67138123
59.32384186,35.99044948
60.69459318,36.87920932
60.72764108,36.82196522
61.50376312,37.16515092
62.29784121,37.51627625
64.65419948,38.86283465
64.68923228,38.80216535
68.12195866,40.73151247
69.91470801,41.86899606
72.86301509,43.55383202
74.87019357,44.9177395
77.07427493,46.21529528
79.40719816,47.58870079
81.88058727,49.04480971
81.92458333,48.96861549
84.50754593,50.59132874
85.99833333,51.20165026
88.84008858,52.9763189
93.56753281,55.69287073
98.85944882,58.61216535
100.8604462,59.4707874
106.8189337,63.13280184
111.252418,65.71882874
115.9363845,68.73627625
118.4611811,70.28798228
123.8517421,73.60096785
129.8194029,77.10697835
147.2556496,87.98470801
151.4937795,90.21290354
160.3691339,95.6457185
160.3691339,95.6457185
-166.1951706,-64.8710105
-166.5062795,-64.33217192
-166.9729298,-63.52389436
-167.0506857,-63.38919948
-167.2840354,-62.98505577
-155.4419685,-57.82378281
-151.8041142,-56.39063648
