x,y,description,img_last4,neck,seat_track,seat_height
7.246862,5.253527,,0000,50th_male,mid,mid
7.399742,5.226686,,0000,50th_male,mid,mid
7.508125,5.164111,,0000,50th_male,mid,mid
7.626361,5.095847,,0000,50th_male,mid,mid
7.715038,5.044649,,0000,50th_male,mid,mid
7.793862,4.999140,,0000,50th_male,mid,mid
7.907596,4.995875,,0000,50th_male,mid,mid
8.066535,4.999580,,0000,50th_male,mid,mid
8.211187,4.948403,,0000,50th_male,mid,mid
8.520392,5.073055,,0000,50th_male,mid,mid
8.741555,5.160459,,0000,50th_male,mid,mid
5.984396,5.763132,,0000,50th_male,mid,mid
5.986888,5.758816,,0000,50th_male,mid,mid
6.048192,5.735506,,0000,50th_male,mid,mid
6.090848,5.661623,,0000,50th_male,mid,mid
6.187365,5.706752,,0000,50th_male,mid,mid
6.250127,5.641405,,0000,50th_male,mid,mid
6.334919,5.626486,,0000,50th_male,mid,mid
6.486511,5.590236,,0000,50th_male,mid,mid
6.531342,5.512586,,0000,50th_male,mid,mid
6.640721,5.510213,,0000,50th_male,mid,mid
6.786849,5.498880,,0000,50th_male,mid,mid
6.834252,5.466224,,0000,50th_male,mid,mid
7.088970,5.814344,,0000,50th_male,mid,mid
7.203519,5.900560,,0000,50th_male,mid,mid
7.356420,5.993019,,0000,50th_male,mid,mid
7.497586,6.060271,,0000,50th_male,mid,mid
7.583902,6.039244,,0000,50th_male,mid,mid
7.549129,5.907581,,0000,50th_male,mid,mid
7.431017,5.742731,,0000,50th_male,mid,mid
7.271752,5.497756,,0000,50th_male,mid,mid
7.206469,5.337396,,0000,50th_male,mid,mid
7.309225,5.322176,,0000,50th_male,mid,mid
7.384480,5.246949,,0000,50th_male,mid,mid
7.570635,5.264697,,0000,50th_male,mid,mid
7.712141,5.196027,,0000,50th_male,mid,mid
7.851137,5.136145,,0000,50th_male,mid,mid
7.966162,5.060036,,0000,50th_male,mid,mid
8.027376,4.954009,,0000,50th_male,mid,mid
8.212392,4.950668,,0000,50th_male,mid,mid
8.652552,5.008282,,0000,50th_male,mid,mid
8.685339,5.023888,,0000,50th_male,mid,mid
11.165313,3.967752,,0000,50th_male,mid,mid
11.725246,4.113230,,0000,50th_male,mid,mid
11.950425,4.083609,,0000,50th_male,mid,mid
12.010560,3.979452,,0000,50th_male,mid,mid
12.189087,3.917704,,0000,50th_male,mid,mid
12.478349,3.799252,,0000,50th_male,mid,mid
12.562455,3.653575,,0000,50th_male,mid,mid
12.337009,3.414025,,0000,50th_male,mid,mid
12.124546,3.188275,,0000,50th_male,mid,mid
12.061100,3.070146,,0000,50th_male,mid,mid
11.619977,2.869218,,0000,50th_male,mid,mid
10.721252,2.585460,,0000,50th_male,mid,mid
10.327971,2.475108,,0000,50th_male,mid,mid
9.738277,2.307757,,0000,50th_male,mid,mid
9.426641,2.226425,,0000,50th_male,mid,mid
9.063807,2.120394,,0000,50th_male,mid,mid
8.782650,2.042052,,0000,50th_male,mid,mid
7.645961,1.766198,,0000,50th_male,mid,mid
7.657254,1.746637,,0000,50th_male,mid,mid
7.708286,1.692162,,0000,50th_male,mid,mid
7.673883,1.617345,,0000,50th_male,mid,mid
7.628202,1.533064,,0000,50th_male,mid,mid
7.668886,1.430513,,0000,50th_male,mid,mid
7.685227,1.370315,,0000,50th_male,mid,mid
7.656559,1.294308,,0000,50th_male,mid,mid
7.648911,1.215265,,0000,50th_male,mid,mid
7.691810,1.140961,,0000,50th_male,mid,mid
7.726130,1.081517,,0000,50th_male,mid,mid
7.761165,0.990435,,0000,50th_male,mid,mid
7.752687,0.914986,,0000,50th_male,mid,mid
7.755531,0.880368,,0000,50th_male,mid,mid
11.471849,4.266393,,0000,50th_male,mid,mid
11.622389,4.283086,,0000,50th_male,mid,mid
11.993427,4.348697,,0000,50th_male,mid,mid
12.104876,4.278852,,0000,50th_male,mid,mid
12.454987,4.341254,,0000,50th_male,mid,mid
12.515760,4.210338,,0000,50th_male,mid,mid
12.766244,4.013948,,0000,50th_male,mid,mid
12.766244,3.811558,,0000,50th_male,mid,mid
12.766244,3.670765,,0000,50th_male,mid,mid
12.766244,3.459576,,0000,50th_male,mid,mid
12.515760,3.334080,,0000,50th_male,mid,mid
7.803772,1.877906,,0000,50th_male,mid,mid
7.803772,1.877906,,0000,50th_male,mid,mid
7.840029,1.812765,,0000,50th_male,mid,mid
7.840029,1.718903,,0000,50th_male,mid,mid
7.840029,1.615654,,0000,50th_male,mid,mid
7.821841,1.541373,,0000,50th_male,mid,mid
7.821841,1.457170,,0000,50th_male,mid,mid
7.840029,1.366918,,0000,50th_male,mid,mid
7.858333,1.257246,,0000,50th_male,mid,mid
7.858333,1.163078,,0000,50th_male,mid,mid
7.989875,1.066544,,0000,50th_male,mid,mid
7.989875,0.960547,,0000,50th_male,mid,mid
8.067831,0.880982,,0000,50th_male,mid,mid
8.127691,0.802620,,0000,50th_male,mid,mid
8.127691,0.684230,,0000,50th_male,mid,mid
8.127691,0.531309,,0000,50th_male,mid,mid
8.209435,0.378877,,0000,50th_male,mid,mid
8.230225,0.283652,,0000,50th_male,mid,mid
8.336374,0.160041,,0000,50th_male,mid,mid
8.424027,0.002025,,0000,50th_male,mid,mid
8.424027,-0.137833,,0000,50th_male,mid,mid
8.514225,-0.260426,,0000,50th_male,mid,mid
8.491432,-0.373439,,0000,50th_male,mid,mid
8.468801,-0.516941,,0000,50th_male,mid,mid
8.537185,-0.631822,,0000,50th_male,mid,mid
8.537185,-0.637096,,0000,50th_male,mid,mid
